FirstName,gender
kirk louise,1
marylez,0
ferdinand jr,1
servacio,1
joa,0
cecil,0
aileen,0
braulio,1
michael,1
rodrigo,1
viena,0
michelle,0
oliver,1
junrey,1
rosalina,0
rosemarie,0
rosita,0
renato abella,1
crestelyn,0
earl lawrence,1
julito,1
rebecca v,0
nurhaya,0
ronie,1
emmanuel,1
leonida j.,0
wenie,0
lideta,0
ernesto,1
jeaneth peladra,0
virginia,0
manuel,1
annie,0
antonio,1
ray,1
jasmin,0
victoria,0
daisy,0
ailen fe,1
john henry,1
perlynn,0
ramil,1
katherine,0
emelita,0
maribel,0
ernesto,1
rubily,0
arsenio,1
sharyld,0
lerma,0
sulita,0
danilo,1
joevic,1
yolanda,0
priscila,0
elegio,1
renz,1
artemio rodillas,1
mary jane,0
severo jr,1
emily,0
eduardo,1
tahira,0
helson,1
adelina,0
ricardo,1
richie,1
sarah,0
robert,1
myra flor,0
ma. rhodalita,0
joelito,1
benjamin,1
marilou,0
yolanda,0
ailyn,0
rogie,1
braulio,1
carol jane,0
tesoro,1
graciano,1
peter,1
larry,1
reynante,1
bejie,1
edilberto,1
rodolfo jr.,1
bernadeth,0
felicitas,0
jose,1
jesusa,0
reynante,1
dominador,1
josiphine,0
cheryl,0
nelzon john,1
lipules,1
lerma,0
efren,1
marvin,1
clariz,0
rhanie,1
noli,1
jedidiah kesh,0
francis john,1
marybeth,0
jayme,1
sarah gerona,0
pinky,0
liza,0
rodel,1
rimy,1
joseph,1
emily,1
jennifer,0
joel,1
gertrudes,0
roel,1
antoinette presentacion,0
benefrida l,0
basilio,1
adjerico,1
melodina .,0
magdalina,0
tito,1
santiago moncada,1
oliver,1
rodulfo,1
josefino,1
romeo,1
ryan jim,1
jinky,0
neil christian,1
ronald,1
jay- ar,1
edgar,1
carona,1
jovylyn,0
meriam,0
rodolfo,1
nelda,0
nenita,0
delina,0
ramon,1
mario,1
angelo,1
eduardo,1
dariel,1
benshir estrellanes,1
avelino,1
tadzmahal,0
armando,1
nora,0
jim,1
gesilla lucero,0
jobentino jr,1
ivy,0
i. sagaldia,1
marvin,1
balodoy,1
celeste,1
cecilia b,0
thelma,0
gilberto,1
claricel,0
yolanda,0
joan bernaldez,1
feliz,1
relly,1
efren,1
marvie,0
jonathan,1
juzvelle ann,0
esther,0
katherine loquinario,0
jonel,1
celso,1
albab,1
aisah,0
evelyn,0
alinor,1
junie,1
mark ryan,1
joel,1
cirilo,1
joan,1
florecito,1
corazon,0
michael,1
jonchita,0
nita,0
marlon,1
isabelo,1
noel,1
elesio,1
walter,1
ethel,0
pedro,1
andy,1
marlon,1
ely,1
vilma,0
raul,1
jamra,0
gemma,0
armando,1
arvin dominic,1
pedro,1
cecila,0
francisca,0
remelyn,0
rolando niegas,1
alvin,1
manito,1
antonina,0
cipriano,1
leonora,0
abelardo,1
rowelyn,0
arlene,0
ruel,1
judylyn,0
maricel,0
demetrio tanawon,1
lucila,0
analyn,0
janine,0
jason,1
modesto jr,1
marling,1
ramon,1
melvi ann,0
ronaldo,1
mary jane,0
"isagani,",1
erwin,1
marilyn,0
edwin,1
leo,1
sonia,0
magno,1
marieta,0
irish,0
marlyn,0
oscar,1
hegino,1
rosita n,0
salvador,1
christian roy,1
benedicto,1
aris,1
ritchel,0
jaime,1
chalts,1
karen canolo,0
enriquita,0
julita,0
lilian,0
e. urbano,0
russelle,0
demetrio,1
allison john,1
jonalou,0
annalyn,0
jefferson,1
marlyn,1
allyn,0
nadel,0
eddie,1
ma. althea,0
ma. amolin,0
shiela,0
segundo,1
aldrin,1
jereme,1
nestor,1
fulgencia,0
diben cris,1
rannie,1
mercedita,0
dolores,0
ched,1
elma,0
jose german,1
sahara,0
jason lloyd,1
rolando,1
genevieve,0
john,1
carmen,0
michael,1
maria paulette,0
elvie,1
juan,1
floramme,0
pedrito,1
norvie,1
gerardo,1
maria nelva,0
divina unabia,0
malangka,0
rolito,1
lorna,0
jennefer,0
ma. nesa,0
francisco,1
tiburcio,1
jocelyn,0
milberth john,1
rey,1
gilbert james,0
doriza,0
loren,0
girlie,0
carmelita,0
maria sutche,0
jemson,1
mercy,0
susan,0
victoria,0
joel,1
lisa gagarin,0
yolanda,0
marlow,1
jeza eloise,0
crisne,0
romero,1
janice,0
jeaneth,0
mercedes,0
pacifico,1
eric kauffman,1
norma,0
guadilla,0
vanie,1
john denmark,1
araceli,0
"leonides a.,",1
angelito,1
max victoria,0
lilie,0
jeash coven,1
esperanza,0
jerald,1
ed kristian,1
aimae jaen,0
mary eileen,0
mark anthony,1
carmina,0
leonardo,1
wilson,1
dawn,0
josephine,0
romulo,1
ginavita,0
mylah rystie,0
arnel,1
ronnie,1
rusty,1
john victor,1
rosemarie,0
domingo,1
katherine,0
anabel,0
imelda,0
marisa,0
rosecherlyn,0
robeto,1
honorato andaquig,0
evaline,0
mary rosie,0
ernesto perante,1
"pacito, jr",1
danilo,1
gloria,0
charisa,0
ramel,1
nelson jr.,1
wilfredo,1
buenaventura,1
cepriano,1
rodolfo jr.,1
juan,1
nathaniel,1
cresenciano,1
sarah asheebelle,0
erickson,1
bituin,0
geraldine,0
remigio,0
gabmez,1
emma isanan,0
genevieve,0
godelio,1
rainy,1
arlene,0
john rey,1
uzi,1
maricris,0
aida,0
nacyl,0
georgevie,0
eddie,1
risabella bolus,0
gregorio hernandez,1
nolie algabre,0
nelida,0
annaliza,0
sanches rolando,1
rolan,1
marlon,1
romeo,1
wilfredo,1
justino,1
rebecca,0
vanessa c,0
mervin,1
jeanne,0
emily,0
danilo,1
marites,0
emerenciana,0
alfredo,1
rogelio,1
joanme,0
raymond ryan,1
jessa,0
elisa,0
remegio,1
mark,1
alan,1
crisanto,1
janel,0
marcial,1
ruel,1
larry,1
querobe,1
noel ..,1
lucita,0
john paul,1
ronnie,1
mudznawir,1
rafael arcangel,1
hector,1
marisa ulo,0
grace,0
emie,0
erma,0
agnes,0
cynthia ordiales,0
dalton,1
bernard,1
mario g,1
nurhaida,0
mayet,0
virginia,0
rogelio,1
amihan,0
rosario,0
presciliana,0
estelita,0
dan k'zar,1
flordeliza,0
joseph,1
raymundo,1
manolita,0
mariepaz,0
merly,0
lorey may,0
alberto,1
joseph glenn,1
emeliana,0
severino hiluano,1
ramil,1
elsie,0
oscar fer,1
naty,0
samuel,1
salud,0
arsenia,0
aida,0
lelanie,0
jan andrei,1
ricardo,1
juvelyn,0
rachel,0
emely,0
georges.,1
arced,1
ferdawsia,0
cherill,0
junalyn,0
kareen,0
andres,1
jerry boy,1
jennifer,0
aurelio,1
manilyn,0
ricardo,1
joselito,1
belinda,0
peter glen,1
jovie,1
roman,1
felicidad,0
lester james,1
mary june,0
lourdes,0
magdalena,0
samuel,1
ivy,0
melvin a¤ong,1
rosalene,0
nelinda,0
rannel,1
jennifer,0
rex,1
jose,1
murfi,1
alma,0
danilo domingo,1
leoniv,1
nerissa,0
demetria,0
letecia b,0
david,1
rey eblamo,1
michelle,0
jaime,1
cresencio,1
nieves,0
alexander,1
gloria n,0
irene,0
victoria,0
marianne,0
melecia padayao,0
esteban,1
marisa,0
jennifer ivy,0
ernesto,1
glenn,1
veridiano .,1
jeanie,0
merla,0
angelina,0
darwin ballono,1
dominador,1
alrasid,1
ana,0
pedro,1
gregorio,1
veronico,1
aveli,0
julieta,0
juvy,1
pamela patindol,0
laarni,0
samuel,1
julius erwin,1
elsa abrasaldo,0
arman,1
khian reymart,1
maria melanie,1
veneranda,0
gabino,1
norma,0
nora,0
luci,0
fatima,0
razel holgado,0
rosalie,0
cresilda,0
muril,0
emma,0
priscilla,0
ana rose,0
flordeliz serenobis,0
edwin,1
martin soc,1
irene,0
lady dawn,0
visitacion,0
luis jr.,1
antonieta,0
fedelina,0
jerusalem,1
antonio,1
alfredo,1
jennifer,0
mike,1
dimna,0
hanypol,0
ricardo,1
norma,0
benjie,1
mitchel,0
melanio,1
evelyn,0
anecito,1
maria teresa,0
felicitas,0
rechel,0
emerson,1
adelaida,0
peregrina baclay,0
george steven,1
rene,1
aaron,1
arnel rosero,0
troubador,1
romel,1
teresita,0
sheila may,0
raymart,1
ramil,1
miguela,0
demetrio,1
shernahar,0
pablito,1
bernardita,0
edgar,1
concepcion,1
rodolfo,1
analyn,0
aris,1
isabel,0
felipe,1
emelita,0
alvin,1
richard,1
analiza,0
oscar,1
antonieta,0
melodina,0
elpedio jr.,1
lourdes,0
jr toribio,1
charlene,0
minda,0
romeo,1
celia i,0
fhausha,0
luis,0
rosalinda,0
"marianita,",0
lea,0
rochelle,0
arnulfo,1
trinidad,0
julius,1
june rey,1
jerry,1
remibie melissa,0
jay lord,1
angelina,0
rowena,0
delia fortich,0
christopher cabonilas,1
edwin v,1
elmer,1
joel,1
darwish,0
vencita,0
lilybeth,0
sofia,0
marc jason,1
joseph,1
janette,0
murjana,0
felix,1
jonil,1
emilio,1
ronald,1
armin,1
randy,1
ann marie,0
mary j,0
joy,0
april,0
angelo,1
estela,0
may flor,0
noel,1
robert,1
jennylyn,0
genrose,0
agustin,1
jennelyn hinampas,0
baltazar,1
filoteo jr,1
rolando,1
jr. ra,1
mercile grace,0
genefe,0
alejandro,1
jackello,0
necitas,0
rommel,1
violeta,0
norlan,1
lea,0
edward,1
welnie,0
lilia,0
elizabeth,0
marzon,1
cecilla,0
mildred,0
elisa,0
reaz,0
maria magdalina,0
felicidad,0
veina may,0
glenda,0
annabelle,0
dante,1
jeelor,1
mike,1
montana cuizon,0
lerma,0
angelita,0
julie,1
jeak,1
gaudine marianne,0
"jr., ernesto",1
alma,1
teresita,0
marianito,1
lucio jonnel,1
romeo,0
alexander,1
junalita,0
benjamin,1
julian,1
enrique,1
dioniro,1
gregorio,1
ma. merlinda,0
villamore,1
lucia,0
christian,1
teody,1
cynthia,0
samuel marmito,1
francis gian,1
marilou,0
kyle gabriel,1
maribel,0
cecelia,0
anelia,0
alma,0
marie cherry,0
chelou mandalones,0
maricel,0
lourenzce,1
erlie,1
gloria,0
jorly jr.,1
letecia,0
jhanneth,0
ernalyn,0
cedie,1
reynando,1
juliet,0
enriqueta,0
guillermo,0
avelino,1
filoteo,1
roman,1
ester,0
pamela,0
gregorio,1
clanidelf,1
jorich,1
shaun rey,1
riane,1
cherry ivy,0
theo jordan,1
idalin,0
isidro,1
harold king,1
norlio,1
osh,0
jaime,1
nilmer,1
jupi,0
ronie,1
rafael arcangel,1
cirilo,1
rodolfo sr.,1
arine,0
jay keenson,1
leonida,1
maria glenda,0
liza,0
marybeth,0
alberto,1
elisa almero,0
rosalinda,0
epifania,0
patricio,1
jennifer,0
edna,0
josephine,0
gemalyn,0
julius,1
jason wayne,1
rebecca ando,0
evangeline,0
aiz,0
robert,1
jepy rey,1
marilyn,0
ricardo,1
rowena,0
wilma,0
modest,1
randy,1
carlito,1
niña janice,0
wilson,1
jordan,1
"ma. leyny,",0
hannah angelie,0
faye,0
marivic,0
hannah jan,0
jafey,1
janeth,0
eliza,0
yhela,0
michael caesar,1
jessie,1
jonas jr.,1
fortunato diaz,1
jake niño,1
arniel,1
jose arnold,1
evangelin,0
florencio,1
dina,0
solomon,1
layzle,0
"warlita,",0
allan,1
maria teresa,0
bibso macaraya,1
matranillo,1
allan,1
vicente,1
jessiel,0
evelyn,0
sherly,0
emmanuel,1
catherine,0
altrin,1
william,1
evelyn,0
sukarno,1
jeric,1
saturno,1
john patrick,1
samarneh,0
michael,0
mark jason,1
janice,0
romeo jr.,1
nador,1
leonora,0
ramer,1
jocelyn,0
jasrinne monique,0
jovito jr,1
efren,1
claudio,1
cipriano,1
andres,1
roger,1
celia,0
flora,0
aida,0
christopher alain,1
jechel,0
rico,1
alnie,0
avelino,1
adelin,0
carolin,0
arlene cuarenta,0
radney,1
carmencita,0
joemar,1
jaderel,1
salvacion,0
virgilio,1
eric,1
wilfredo,1
rona,0
kristine may,0
omar,1
inocencio jr,1
pudi,1
jay,1
analyn,0
judilita,0
nenita abanto,0
ely,1
adele,0
manuela,0
ma. jessa,0
joralyn,0
rubi,0
jonathan,1
ricky,1
faith grace,0
gibson,1
julita,0
maritess,0
mary ann,0
lucy,0
daisy,0
nora,0
joserly,0
joel,1
luvisminda,0
andresita,0
gilbert dela,1
eleazar,1
junares john,1
vanessa,0
michael,1
marilyn,0
arnel,1
aracelia,0
maria ivy,0
melvin,1
chona,0
juvy,0
arthurita,0
rubilyn,0
ma. linda,0
alona,0
beda shane,1
melmar,1
charle don,1
willie,1
richard,1
leonora,0
rosita,0
lolita,1
arnel,1
tanny,1
lilibeth,0
fely,0
josephine v,0
jejarah,0
ramil,1
roselle,0
teodorico,1
elena,0
ermelyn rose,0
richard,1
oscar,1
joseph,1
rosemarie,0
virgie,0
samuel mozal,1
bobith,0
kanoh a,1
alma,0
danilo,1
victoria asuncion,1
harry,1
marycar,0
jhon rey,1
pastor,1
mila,0
avelino,1
mariafe,0
estela,0
esther,0
anastacio,1
elizabeth,0
conrado,1
wilfredo,1
felix arnold,1
maverette,0
raizel ann,0
jindy,0
jaypee,1
jonathan,1
isabelo jr.,1
angelo,1
stephanie joy,0
angel,1
apolinario,1
rebecca,0
andy,1
abelardo elman,1
matt gerard,1
catalino,1
alfonso,1
garry,1
glenda,0
carla fe,0
aiza,0
nehemiah,0
zarias,1
neri ann,0
gerold,1
angelo,1
rosalie,0
gwen stephanie,0
johnny g,0
geronima,0
romeo,1
antonio,0
v. magbanua,1
claudio,1
haydee,0
merlyn,0
santiaga,0
sydney,0
hilda,0
ronnie,1
florida,0
pericles,0
felix,1
elisa,0
rodrigo,1
donna concepcion,0
marvin,1
ronie ortega,1
mary grace,0
renato f,1
marlon,1
alma,0
liezyl,0
zaldy,1
emelito,1
wilfredoc,1
lucilo,0
wifredo,1
marjon,1
imelda,0
ma. lily,0
monena,0
daylinda,0
jo ann,0
everyln,0
mrylene,0
casimira,0
franklin,1
juan,1
madjed,1
"rey james,",1
enriqueta,0
jhunchris,1
cristy,0
maximo,1
rodelio jr,1
juan,1
marcelina,0
asuncion,1
agustin,1
ernesto legaspi,1
cherry ann,0
fabien,1
edan,1
melchor,0
digna,0
girlie,0
meriam,0
arnalyn,0
celienne,0
winnie,0
franklin,1
ma. victoria,0
cresus,1
jonathan,1
gemma,0
gloria,0
aspiah,0
victor,1
edwin,1
ramon,1
alicia,0
marjun,1
nili,0
jocelyn,0
nelson,1
pinuel,1
alexander,1
rene,1
dexter,1
anghel,0
rodrigo,1
ronalyn,1
mario,1
marcelina,0
blessie jillienne,0
honoree niño,1
marivic,0
renmalee,0
josieline,0
john michael,1
tesiana,0
alona,0
isidro,1
belen,0
liliosa,0
esterlita,0
iansnedan,0
diosdado,1
rosemare,0
elpidio,1
ma. luisa,0
verdel niño,1
ernie,1
rolando,1
buddy,1
rosendo,1
zenaida,0
jerly,1
bernardo,1
cesar,1
ma.sally,0
larry,1
christine,0
matilde,0
nonie,1
felix,1
dennis,1
ludilyn,0
honorio bosoboso,1
eutiquio laurden,1
elmer,1
ronald john,1
nelle elbert,1
maethyl,0
servidia,0
elsa,0
segundino,1
yolanda,0
jigger,1
jean,0
paterno,1
hans christian,1
abiegue,0
nursiya,0
lhendon,1
ma. merla,0
mamerta,0
rodanie,1
geronimo d,1
gezza cereño,0
samuel,1
sherwin,1
nelson enriquez,1
emma,0
helen,0
alex,1
arlene,0
flordelisa,0
niño,1
norodin,1
gerardo,1
diogene,1
virgie,0
ma. loreto,0
noel,1
kerlyn mae,0
alexander,1
sina,1
editha,0
marites,0
ma. corazon,0
glenn,1
mary jean,0
james arthur,1
balbino,1
leonora javier,0
bisabeth,0
richard kent,1
james,1
generose,0
rosendo,1
ernesto,1
apolonio,1
meriell,0
annaliza,0
meridel,0
ronalyn santos,0
esmeraldo,1
gemma,0
remegio,1
agnes,0
margie,0
neri,1
condrado,1
ronalyn,0
hilario,1
denis,1
john janer,1
jovita,0
raffy,1
teresita,0
roberto,1
merly,0
janet,0
arturo,1
catherine,0
eric,1
nelissa,0
jonathan,1
derf,0
sonny n,1
ian mark,1
norberta,0
wilmer,1
luningning,0
romulo,1
teodolita besin,0
maria riza,0
nick,1
alexander i,1
delia,0
clyde,1
ben,1
johnmark,1
reygan,1
elisa,0
marissa,0
margenia,0
ma. elena,0
virginia p,0
teresa,0
ivy,0
richel,0
stephanie,0
mauro,1
lizette,0
ruel,1
rogelio,1
jimmy,1
anavic,0
ma. lenie,0
sherwin,1
emelito f,1
ernesto,1
frederick,1
james,1
raul,1
salahudin,1
florante,1
rosalina,0
genesa,0
jerome,1
marilyn,0
nelson,1
ruben bado,1
evelyn,0
mark edwin,1
reynante,1
emilia,0
niconor,0
leonardo,1
rolaine,0
mariam,0
gilbert,1
grace,1
rowena,0
arlyn,0
rodolfo,1
ivy aspa,0
janice mangahas,0
elma,0
lovella,0
josefina,0
analin,0
valenbert,1
rosita,0
iren,0
jerry,1
jovy,0
armando,1
darrell,1
rosemelyn,0
jane,0
ma. ophelia,0
john reb,1
joyce,0
lorna pedroso,0
enerie,1
emmanuel,1
maria janice,0
pablo jr.,1
roy,1
jailita,0
felicisimo,1
wilfreda,0
vanessa,0
dorren,1
lito,1
hazel,0
paul john,1
eva christine,0
daniel,1
arlene,0
claudere,0
arvin,1
jesusimo,1
mila isidro,0
helen,0
joann,0
maxima lyn,0
ronald,1
alfredo,1
nera,0
editha,0
gerry,1
ulyza joy,0
marinell jane,0
portia,0
edison,1
jengky,0
millie,0
nick,1
richard,1
vicente,1
robert,1
elisa,0
rosario,0
roshel,1
erlinda,0
shiela,0
nathan,1
leonardo,1
rodulfo,1
psalmuel van,1
junrey,1
gaudioso,1
vergi,1
jose cynor,1
jackson,1
virgie,0
jovencio basalan,1
gladdys,0
maximo,1
ramel,1
jusel,1
adoracion,0
remedios,0
jefferson,1
maria calunsag,0
raynol,1
nor,1
honorato,1
preciosa,0
mohammad,1
almar,1
julius,1
merliza,0
raul,1
christopher,1
leonila a.,0
pinky,0
alex,1
aname motas,1
lito omusora,1
lita,0
quiliano,1
dela paz,0
dennis,1
jacquelyn,0
rosario,0
ramonsito jr,1
ricardo,1
rosalinda,0
richard,1
junie,1
richard s,1
raelyn lambo,0
fealicidad,0
jessa,0
joel,1
isidro,1
merinisa,0
eugenio trinidad,1
jeggie,1
jessic,0
sitti kalma,0
juanita,0
frank,1
joe rene,1
paquito,1
catherine,0
oliver,1
janica,0
bernida alid,0
alex,1
marlene,0
jocelyn,0
rachelle ann,0
maria meda,0
sheila,0
cristina,0
richelle,0
henry jeffrey,1
jr. domi,1
maria nema,1
mark emerson,1
rochie,0
bansalina,0
reymund,1
lorraine,0
elma,0
marcelino palma,1
anita,0
lovely,0
lanie,0
magdalena,0
cecilia,0
editha,0
dennis,1
jovy,1
jessa,0
africa vilo.,1
eduardo g,1
lorela,0
jojac,1
jeanrey,1
medelyn lagorra,0
eddie,1
rizza,0
julius marion,1
gaudencio jr.,1
jolan,1
felipe,1
josefina,0
cherry,0
leonila,0
thelma,0
miguela,0
ma. teresita,0
rodencio,1
willy,1
salvacion,0
rosalyn f,0
mercy,0
angelica,0
leopoldo,1
huberto,1
"jr., arsenio",1
yvonne rose,0
arnel,1
melchor,1
ma. celina,0
randy,1
ian fredie,1
leny,0
axel,1
gloria,0
ramon,1
rubilyn,0
mary joy,0
juanita mendoza,0
pedecio,1
whinne florendo,0
lucena,1
wenefredo,1
analiza,0
clara dela,0
dante,1
miguello,1
cecile,0
marietes,0
marilyn,0
raquel biong,0
reyanldo bajar,1
maylyn,0
lucy,0
guadalope,0
vicente,1
carl paolo,1
michael,1
elizabeth fatima,0
rendon,1
marcela,0
marlina,0
wilvie,1
christopher james,1
isabelo anthony,1
allan mangaoang,1
ruperto,1
ritchiebel,0
corazon,0
ronel,1
michael,1
noel caguimbal,1
medy,0
luis,1
maria,0
robert,1
dario laguardia,1
arlie,0
earl,1
nikka marie,0
allan minoza,1
relie,0
milyn,0
wilma,0
wilfredo,1
lizel marie,0
alonso,1
randy,1
gemma,0
joseph,1
ma. ruby,0
maricris,0
germalyn,0
michelle,0
gretchen,0
linbert,1
rolando,1
gina,0
ana margarita,0
edmark wee,1
rogelio jr.,1
edwin,1
napoleon,1
analyn,0
crisanto,1
benjamin,1
michael,1
irene,0
ma. fe,0
lyra jane,0
johanne,1
juan,1
jane,0
maybel,0
teresa,0
florante,1
angilie,0
jose diego,1
lynn,0
john mark,1
nissa,0
warlita,0
glenn,0
junnie sr,1
jovie,0
socorro,0
roel,1
genevieve,0
larry,1
eduardo,1
fedirico,1
xavier frederick,1
shayne dominique,0
clarene jane,0
abdul,1
benjie,1
honey vi,0
emelda,0
miera,0
malyn,0
marianita,0
hapsa,0
mary grace,0
nita,0
rochelle,0
alan,1
rosandra,0
gina p,0
sherdon,1
ervie jaire,0
leoncita,0
joseph,1
nory ompoy,0
leovigilda,0
mark antonio,1
ricardo,1
salvacion,0
carlito,1
corazon m,0
ma. socorro,0
rovett,1
dolores,0
alicia,0
angelito,1
rosemine,1
jun xavier,1
rubemie,1
conchita,0
roy,1
dempol,1
marian,0
sherry mae,0
emily,0
en-en,0
edwin,1
warren,1
concesa,0
ariel,1
rodulfo,1
rowelyn,0
catalino,1
vanessa,0
edwina,0
emily,0
jovita,0
angelo,1
fatria,0
danilo,1
henry,1
paulina q,0
conceso,1
lolita norberte,0
rommel,1
felix,1
angelito,1
victorino,1
jr. francisco,1
giolda mae,0
monaliza,0
nicanor n.,1
quimsoh,0
rusell,0
edna,0
leonardo,1
francis,0
edilberto,1
norangkaya,0
roel,1
vencita,0
maria janice,0
caio,1
lorievic,0
jay,1
winston,1
nieves,1
gina,0
franklin,1
godofredo,1
mudzna,0
susana,0
joseph,0
alex,1
antonio,1
allan,1
joneric,1
floribel,0
ronel,0
raymond,1
christina,0
mary grace,0
rosemarie,0
luzviminda pagalan,0
michael,1
emilia,0
orlando,1
rafty,1
nenita,0
anting,1
edmund,1
victorino,1
gemma,0
noel,1
nesi,0
wenceslao jr.,1
joebert,1
ritchie,0
dinnes,1
erlim joseph,1
ligaya,0
lloyd christian,1
juneper,1
romnick,1
melanie,0
carina,0
jocelyn,0
marissa,0
lolita,0
exequiel,1
sheryl,0
jomer,1
darlene valerie,0
juan,1
alan,1
joseph,1
nomeriano,1
jhon mathew,1
yman jake,1
gerry,1
christopher,1
maribeth,0
rosalinda,1
nuray,0
clarence dave,1
allan,1
charley,1
julita,0
elizabeth,0
romeo,1
jovencio,1
lorimer,1
lucio,0
shierly jra.,0
michael,1
alejandro,1
jamie eula,0
jiggy,1
mary jen,0
zenaida,0
sarah,0
relen,0
juanita,0
edwin,1
julito,1
orlando,1
ana,0
beverly,0
reynaldo,1
noren,0
rubie,0
marcelina,0
kyle jacob,1
candelario,1
rhea,0
arcele legreso,0
felix g.,1
nilda bayucan,0
almafe,0
prudencio,1
jony,0
adriano,1
rosario redonda,0
urselin,0
leonardo,1
eglida,0
marsawan,1
ricardo,1
goerdofredo d,1
benhur,1
margie,0
g. bolotano,0
edward bartolo,1
ronnel,1
florante morales,1
teresita,0
ricky,1
william,1
madell april,0
roy leonor,1
marciano,1
john angelou,1
arcilla,0
mario,1
elvie,0
herwin,1
januario,1
elgin,1
fe,0
thelma,0
anabelita,0
renato,1
jenie,0
alde detablan,1
dennis,1
solaiman,1
rommel,1
alejandro jr,1
rowena,0
elizabeth,0
bart john,1
loreto,1
danielle caezar,1
wilson,1
eutequia &/or,0
martina b,0
gerald,1
crisanto,1
dellyrose,0
gina,0
elmer,1
gena,0
edilberto,1
natividad,0
celestina b,0
chella,0
lolita,0
janice,0
gregorio jr.,1
jezedem,1
alma,0
victoria,0
alfie,1
diamondbag darrell,1
edna,0
miguel jr.,1
amylyn,0
wendel,1
alarico,1
katherine jane,0
jemelyn,0
corazon,0
anacita,0
